Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2014-08-21,ARROZ E FEIJÃO,CARNE FATIADA COM MOLHO EAZEITONA,POLENTA AO SUGO,ALFACE/RÚCULA,BANANADA,TANGERINA,PÃO E CAFÉ,
2014-08-22,ARROZ E FEIJÃO,Carne picada com mandioquinha,Couve refogada,Alface/vinagrete,Tangerina ponkan,Suco uva,PÃO E CAFÉ,
2014-08-25,ARROZ E FEIJÃO,BIFE AO MOLHO,BERINJELA AO SUGO COM AZEITONA,ALMEIRÃO COM ABACAXÍ/ALFACE,MELANCIA,LARANJA,PÃO E CAFÉ,
2014-08-26,ARROZ E FEIJÃO,Frango frito,Nhoque ao sugo com queijo gorgonzola e parmesão,Alface com cenoura/vinagrete,Bananada,Abacaxi,PÃO E CAFÉ,
2014-08-27,ARROZ E FEIJÃO,BIFE COM AZEITONAS,"FAROFA COM LAGARTO DESFIADO, TOMATE E CEBOLA",ACELGA E AGRIÃO,COCADA BRANCA,UVA,PÃO E CAFÉ,"1.Devido a problemas no fornecimento de carne, o strogonoff foi transferido para o almoço de amanhã. 2. Abastecimento de arroz integral normalizado a partir de hoje (almoço)."
2014-08-28,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA SAUTÊ,REPOLHO COM CENOURA RALADA E SALSÃO/BERINJELA CURTIDA,SAGÚ DE ABACAXI,TANGERINA,PÃO E CAFÉ,
2014-08-29,ARROZ E FEIJÃO,SALSICHA ACEBOLADA,CAPELETTI AO MOLHO BRANCO,PEPINO COM VINAGRETE/REPOLHO COM AGRIÃO/BERINJELA,MAÇÃ/ SAGÚ COM ABACAXI,MANGA,PÃO E CAFÉ,
2014-09-01,ARROZ E FEIJÃO,LINGUIÇA DE FRANGO FRITA,ABÓBORA REFOGADA,ALFACE/BETERRABA RALADA/PEPINO EM CONSERVA,LARANJA PERA,UVA,PÃO E CAFÉ,
2014-09-03,ARROZ E FEIJÃO,Bife ao molho de ervilha,BATATA DOCE NA MANTEIGA,ESCAROLA COM CENOURA RALADA,PUDIM PRESTÍGIO,MARACUJÁ,PÃO E CAFÉ,
2014-09-04,ARROZ E FEIJÃO,FRANGO FRITO,ABOBRINHA REFOGADA,ALMEIRÃO/REPOLHO ROXO,MELANCIA,MANGA,PÃO E CAFÉ,Ocorreu alteração do prato principal devido a não entrega de produto (linguiça)pelo fornecedor.
2014-09-08,ARROZ E FEIJÃO,ISCA DE CARNE A CHINESA,BROCOLIS/CENOURA EM RODELAS E COUVE FLOR,AGRIÃO COM VINAGRETE,lARANJA,UVA,PÃO E CAFÉ,
2014-09-09,ARROZ E FEIJÃO,CARNE EM CUBOS ACEBOLADA,CREME DE MILHO,ESCAROLA COM VINAGRETE/ABOBORA,IOGURTE,LARANJA,PÃO E CAFÉ,
2014-09-10,ARROZ E FEIJÃO,CARNE FATIADA AO MOLHO MADEIRA,NHOQUE AO SUGO,ALFACE/VINAGRETE,MAÇÃ,MARACUJÁ,PÃO E CAFÉ,
2014-09-11,ARROZ E FEIJÃO,ISCA DE CARNE ACEBOLADA,ABOBRINHA REFOGADA/COUVE REFOGADA,ALFACE COM MAÇÃ/AGRIÃO COM VINAGRETE,BANANA,MANGA,PÃO E CAFÉ,
2014-09-16,ARROZ E FEIJÃO,BIFE ACEBOLADO,ESPINAFRE REFOGADO,RÚCULA COM VINAGRETE/SELETA DE LEGUMES,COCADA,TANGERINA,PÃO E CAFÉ,
2014-09-17,ARROZ E FEIJÃO,FRANGO AO MOLHO DE ERVILHA,NHOQUE AO SUGO,ALFACE / ABOBRINHA RALADA,BANANA NANICA,CAJU,PÃO E CAFÉ,
2014-09-18,ARROZ E FEIJÃO,BIFE Á ROLÊ AO MOLHO DE MANJERICÃO,MACARRÃO ALHO E OLEO COM BROCOLIS,ESCAROLA/VINAGRETE,LARANJA,MANGA,PÃO E CAFÉ,
2014-09-19,ARROZ E FEIJÃO,LAGARTO AO MOLHO MADEIRA,FAROFA,COUVE/CHUCHU COZIDO COM VINAGRETE,Bananada,LARANJA,PÃO E CAFÉ,
2014-09-22,ARROZ E FEIJÃO,BIFE AO MOLHO,CAPELETTI AO SUGO,REPOLHO ROXO/BATATA COM TOMATE/VINAGRETE,IOGURTE,MARACUJÁ,PÃO E CAFÉ,
2014-09-23,ARROZ E FEIJÃO,ESCONDIDINHO DE CARNE,---,ALMEIRÃO COM CENOURA E VINAGRETE,LARANJA,UVA,PÃO E CAFÉ,
2014-09-24,ARROZ E FEIJÃO,CARNE FATIADA COM MOLHO EAZEITONA,POLENTA,ALFACE/PEPINO COM VINAGRETE,GELATINA DE LIMÃO,MANGA,PÃO E CAFÉ,
2014-09-25,ARROZ E FEIJÃO,ALMONDEGAS FRITA,ABOBÓRA REFOGADA,REPOLHO /BETERRABA,BANANA,ABACAXI,PÃO E CAFÉ,
2014-09-26,ARROZ E FEIJÃO,Sobrecoxa de frango ao molho com palmito,---,Alface/Batata/Batata com ovo,Gelatina de limão ou Maçã,Manga,PÃO E CAFÉ,
2014-09-29,ARROZ E FEIJÃO,Carne picada com vagem,---,Escarola com cenoura /Escarola com cenoura e vagem,Bananada,Maracujá,PÃO E CAFÉ,
2014-09-30,ARROZ E FEIJÃO,Quibe frito,Polenta ao sugo,Folhas/batata com tomate,LARANJA PERA,Cajú,PÃO E CAFÉ,
2014-10-01,ARROZ E FEIJÃO,ROLÊ DE CARNE,FAROFA DE FRUTAS,ALMEIRÃO/VINAGRETE,MAÇÃ,LARANJA,PÃO E CAFÉ,
2014-10-02,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA SAUTÊ,ACELGA/CENOURA RALADA/CEBOLA/VINAGRETE,GOIABINHA,ABACAXI,PÃO E CAFÉ,
2014-10-03,ARROZ E FEIJÃO,BIFE ACEBOLADO,ABOBRINHA REFOGADA,ESCAROLA/BETERRABA/ALMEIRÃO/VINAGRETE,LARANJA,UVA,PÃO E CAFÉ,
2014-10-06,ARROZ E FEIJÃO,ISCA DE CARNE COM ERVILHA E PIMENTÃO VERMELHO,COUVE FLOR COM BRÓCOLIS,REPOLHO BICOLOR/VINAGRETE,BANANA NANICA,LIMÃO,PÃO E CAFÉ,
2014-10-07,ARROZ E FEIJÃO,BIFE COM BACON,BERINJELA NAPOLITANA,ALFACE/AGRIÃO COM VINAGRETE,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2014-10-08,ARROZ E FEIJÃO,COZIDO Á PORTUGUESA,---,ALFACE COM RÚCULA E CEBOLA/PEPINO COM VINAGRETE,MAÇÃ,ABACAXI,PÃO E CAFÉ,
2014-10-09,ARROZ E FEIJÃO,kibe frito,Abóbora japonesa refogada,Acelga/beterraba ralada,Sagú,Tangerina,PÃO E CAFÉ,
2014-10-10,ARROZ E FEIJÃO,CARNE COM CEBOLA E AZEITONA,BATATA DOCE FRITA,PEPINO COM VINAGRETE/RUCULA/ALFACE COM ABACAXI,LARANJA,CAJÚ,PÃO E CAFÉ,
2014-10-13,ARROZ E FEIJÃO,ALMONDEGAS FRITA,MACARRÃO AO SUGO,AGRIÃO COM VINAGRETE/ABOBRINHA RALADA,MELANCIA,LARANJA,PÃO E CAFÉ,
2014-10-14,ARROZ E FEIJÃO,FRANGO AO MOLHO,LEGUMES REFOGADOS(MANDIOQUINHA/BATATA),ESCAROLA COM VINAGRETE/VAGEM,IOGURTE,TANGERINA,PÃO E CAFÉ,
2014-10-15,ARROZ E FEIJÃO,BIFE CALIFORNIA,CHUCHU REFOGADO,COUVE/BETERRABA,BANANA,CAJÚ,PÃO E CAFÉ,
2014-10-16,ARROZ E FEIJÃO,ESCONDIDINHO DE CARNE SECA,ESCAROLA REFOGADA,ALMEIRÃO COM VINAGRETE,TANGERINA,ABACAXI,PÃO E CAFÉ,
2014-10-17,ARROZ E FEIJÃO,ISCA DE FRANGO ACEBOLADA COM PALMITO,ESCAROLA REFOGADA,MISTA VERDE /REPOLHO ROXO COM RABANETE,MELANCIA OU DOCE DE BANANA,TANGERINA,PÃO E CAFÉ,
2014-10-20,ARROZ E FEIJÃO,BIFE AO MOLHO,LEGUMES SAUTÊ,ALMEIRÃO COM VINAGRETE,MAÇÃ,CAJÚ,PÃO E CAFÉ,
2014-10-21,ARROZ E FEIJÃO,CARNE EM CUBOS COM BATATA,--,BETERRABA COM VINAGRETE/AGRIÃO COM ALMEIRÃO/RABANETE COM CENOURA,MELANCIA,TANGERINA,PÃO E CAFÉ,
2014-10-22,ARROZ E FEIJÃO,FRANGO FRITO,MACARRÃO AO SUGO,ALFACE/AGRIÂO/ACELGA/VINAGRETE,LARANJA,UVA,PÃO E CAFÉ,
2014-10-23,ARROZ E FEIJÃO,BIFE Á ROLÊ,ESPINAFRE REFOGADO,ESCAROLA COM CEBOLA/AGRIÃO COM VINAGRETE/VAGEM,BANANA,MANGA,PÃO E CAFÉ,
2014-10-24,ARROZ E FEIJÃO,ISCA DE FRANGO CREMOSA COM MILHO,CHUCHU REFOGADO,ALFACE/AGRIÃO COM VINAGRETE/ACELGA COM VINAGRETE,GELATINA DE MORANGO,LIMÃO,PÃO E CAFÉ,
2014-10-27,ARROZ E FEIJÃO,"PALETA EM CUBOS COM LEGUMES(pimentão vermelho,brocolis/vagem e cebola)",---,ESCAROLA/ESPINAFRE COM VINAGRETE,MAÇÃ,LARANJA,PÃO E CAFÉ,
2014-10-28,ARROZ E FEIJÃO,BIFE Á PIZZAIOLO,VAGEM REFOGADA,ACELGA COM ABACAXI/ACELGA COM VINAGRETE,GOIABADA,ABACAXI,PÃO E CAFÉ,
2014-10-29,ARROZ E FEIJÃO,KIBE FRITO,ABOBRINHA REFOGADA,REPOLHO /TABULE,BANANA,CAJÚ,PÃO E CAFÉ,
2014-10-30,ARROZ E FEIJÃO,Carne em cubos acebolada,Polenta ao sugo,Alface com cenoura raladaa,Sagú,manga,PÃO E CAFÉ,
2014-10-31,ARROZ E FEIJÃO,LAGARTO AO MOLHO MADEIRA,CHUCHU REFOGADO,ESCAROLA COM VINAGRETE/ALFACE COM CENOURA,MAÇÃ,MARACUJÁ,PÃO E CAFÉ,
2014-11-03,ARROZ E FEIJÃO,ALMONDEGAS FRITA,MACARRÃO COM ALHO E ERVAS,ALFACE/ALFACE COM VINAGRETE,BANANADA,ABACAXI,PÃO E CAFÉ,
2014-11-04,ARROZ E FEIJÃO,ESCONDIDINHO DE CARNE SECA,ESCAROLA REFOGADA,ACELGA COM MAÇÃ/ACELGA COM VINAGRETE,MAÇÃ,TANGERINA,PÃO E CAFÉ,
2014-11-05,ARROZ E FEIJÃO,BIFE ACEBOLADO,CENOURA SAUTÊ COM SALSÃO,ALFACE COM ESCAROLA/BETERRABA RALADA,GELATINA DE LIMÃO,CAJÚ,PÃO E CAFÉ,
2014-11-06,ARROZ E FEIJÃO,BIFE Á ROLÊ,FAROFA COM OVOS E PASSAS,REPOLHO COM CENOURA RALADA/PICLES,BANANA,MARACUJÁ,PÃO E CAFÉ,
2014-11-07,ARROZ E FEIJÃO,FRANGO FRITO,CHUCHU REFOGADO,ALFACE COM VINAGRETE,TANGERINA,UVA,PÃO E CAFÉ,
2014-11-10,ARROZ E FEIJÃO,BIFE Á PIZZAIOLO,REPOLHO REFOGADO,ALFACE COM ALMEIRÃO/BATATA COM OVOS,BANANA,LARANJA,PÃO E CAFÉ,
2014-11-11,ARROZ E FEIJÃO,CARNE EM CUBOS COM PALMITO,FAROFA DE FRUTAS,ALFACE,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2014-11-12,ARROZ E FEIJÃO,LAGARTO AO MOLHO MADEIRA,ABOBRINHA REFOGADA,ALFACE CRESPA/CENOURA RODELA,MAÇÃ,MANGA,PÃO E CAFÉ,
2014-11-13,ARROZ E FEIJÃO,OVOS MEXIDOS COM ERVILHA E VINAGRETE,BERINJELA REFOGADA,REPOLHO COM VINAGRETE/CHUCHU COZIDO,GOIABADA,ABACAXI,PÃO E CAFÉ,
2014-11-14,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO FRITA,MACARRÃO ALHO E OLEO,MISTA VERDE COM CEBOLA/TOMATE EM RODELAS,TANGERINA,CAJÚ,PÃO E CAFÉ,
2014-11-17,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA EM CUBOS FRITA,ALFACE/BETERRABA COZIDA,BANANA,LARANJA,PÃO E CAFÉ,
2014-11-19,ARROZ E FEIJÃO,ROLÊ DE CARNE BOVINA,CENOURA COM VAGEM,ALFACE,MAÇÃ,UVA,PÃO E CAFÉ,
2014-11-24,ARROZ E FEIJÃO,Carne em cubos com cenoura,-,"Alface, Pepino com vinagrete",Laranja Pêra,Abacaxi,PÃO E CAFÉ,
2014-11-25,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO AO MOLHO,ESCAROLA REFOGADA,ALFACE COM ACELGA/PEPINO COM VINAGRETE/OVOS COM VAGEM,MAÇÃ,TANGERINA,PÃO E CAFÉ,
2014-11-26,ARROZ E FEIJÃO,BIFE Á MILANESA,CHUCHU REFOGADO,ALFACE/ACELGA/COUVE/VINAGRETE,BANANA,CAJÚ,PÃO E CAFÉ,
2014-11-27,ARROZ E FEIJÃO,ALMONDEGAS FRITA,CREME DE MILHO,REPOLHO/VINAGRETE,SAGU,LARANJA PERA,PÃO E CAFÉ,
2014-11-28,ARROZ E FEIJÃO,LAGARTO AO MOLHO,FAROFA DE FRUTAS COM PASSAS,ESCAROLA COM MILHO,LARANJA,MANGA,PÃO E CAFÉ,
2014-12-01,ARROZ E FEIJÃO,CARNE EM CUBOS COM ABÓBORA,---,ACELGA/VINAGRETE,MAÇÃ,SUCO DE MARACUJ,PÃO E CAFÉ,
2014-12-02,ARROZ E FEIJÃO,BIFE ACEBOLADO,---,ALFACE COM VINAGRETE/BATATA COM OVOS,LARANJA,CAJÚ,PÃO E CAFÉ,
2014-12-03,ARROZ E FEIJÃO,FRANGO FRITO,ABOBRINHA REFOGADA,ALFACE/VINAGRETE,ARROZ DOCE,LARANJA,PÃO E CAFÉ,
2014-12-04,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA FRITA,ALFACE COM ALMEIRÃO E VINAGRETE/COUVE COM CEBOLA,LARANJA,UVA,PÃO E CAFÉ,
2014-12-05,ARROZ E FEIJÃO,CARNE EM CUBOS COM BATATA,------,ALFACE COM ALMEIRÃO/BETERRABA RALADA/CENOURA COMVINAGRETE,GOIABADA,TANGERINA,PÃO E CAFÉ,
2014-12-08,ARROZ E FEIJÃO,OVO COZIDO AO SUGO,VAGEM SAUTÊ,ALFACE/VINAGRETE,LARANJA,ABACAXI,PÃO E CAFÉ,
2014-12-09,ARROZ E FEIJÃO,OVOS AO SUGO,VAGEM SAUTÊ,ALFACE COM VINAGRETE/BETERRABA COZIDA,LARANJA,SUCO DE TANGERI,PÃO E CAFÉ,
2014-12-10,ARROZ E FEIJÃO,BIFE Á MILANESA,CHUCHU REFOGADO,ALFACE/OVOS COM VINAGRETE/REPOLHO ROXO,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2014-12-11,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA FRITA,ESCAROLA/VINAGRETE,MAÇÃ,UVA,PÃO E CAFÉ,
2014-12-12,ARROZ E FEIJÃO,LAGARTO AO MOLHO DE LARANJA,MACARRÃO ALHO E OLEO,COUVE/VINAGRETE,BANANA,MARACUJÁ,PÃO E CAFÉ,
2014-12-15,ARROZ E FEIJÃO,ALMONDEGAS AO SUGO,PURÊ DE MANDIOQUINHA,ACELGA E PEPINO,IOGURTE,UVA,PÃO E CAFÉ,
2014-12-16,ARROZ E FEIJÃO,BIFE AO MOLHO CURRY,CENOURA SAUTÊ,RUCULA COM AGRIÃO,DANETI,TANGERINA,PÃO E CAFÉ,
2014-12-17,ARROZ E FEIJÃO,CARNE EM CUBOS COM BATATA,---,ALFACE/RÚCULA COM VINAGRETE,MELANCIA OU BANANA,MANGA,PÃO E CAFÉ,
2014-12-18,ARROZ E FEIJÃO,ISCAS DE CARNE À MILANESA,BERINJELA REFOGADA,ALMEIRÃO,MAÇÃ,ABACAXI,PÃO E CAFÉ,
2014-12-19,ARROZ E FEIJÃO,BIFE,BATATA SAUTÊ,ALFACE/ESCAROLA,MAÇÃ,MARACUJÁ,PÃO E CAFÉ,
2014-12-22,ARROZ E FEIJÃO,OVOS COM MOLHO DE TOMATE,BERINJELA REFOGADA,ALFACE COM VINAGRETE/BETERRABA RALADA,MAÇÃ,UVA,PÃO E CAFÉ,
2015-01-05,ARROZ E FEIJÃO,QUIBE FRITO,VAGEM REFOGADA,ALFACE/BETERRABA RQALADA COM VINAGRETE,BANANADA,LARANJA,PÃO E CAFÉ,
2015-01-06,ARROZ E FEIJÃO,CARNE EM CUBOS ACEBOLADA,PURÊ DE BATATA,ALFACE/COUVE COM VINAGRETE,LARANJA,LARANJA,PÃO E CAFÉ,
2015-01-07,ARROZ E FEIJÃO,ESCONDIDINHO DE CARNE,COUVE REFOGADA,ACELGA/ACELGA COM VINAGRETE,MELANCIA OU DOCE DE BANANA,MARACUJÁ,PÃO E CAFÉ,
2015-01-08,ARROZ E FEIJÃO,BIFE Á MILANESA,ABOBÓRA REFOGADA,ALFACE/RUCULA E VINAGRETE,GOIABADA,ABACAXI,PÃO E CAFÉ,
2015-01-09,ARROZ E FEIJÃO,ALMONDEGAS FRITA,ACELGA REFOGADA,RÚCULA/VINAGRETE,LARANJA PONKAN,UVA,PÃO E CAFÉ,
2015-01-12,ARROZ E FEIJÃO,CARNE ACEBOLADA COM AZEITONA,MACARÃO AO SUGO,REPOLHO COM VINAGRETE,BANANA,TANGERINA,PÃO E CAFÉ,
2015-01-13,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA FRITA,ALFACE,MELANCIA,Caju,PÃO E CAFÉ,
2015-01-14,ARROZ E FEIJÃO,KIBE FRITO,CENOURA SAUTÊ,ABOBRINHA RALADA,PUDIM DE COCO,ABACAXI,PÃO E CAFÉ,
2015-01-15,ARROZ E FEIJÃO,LAGARTO ACEBOLADO,COUVE REFOGADA,ALFACE/ESCAROLA/CENOURA RALADA/VINAGRETE,LARANJA,ABACAXI,PÃO E CAFÉ,
2015-01-16,ARROZ E FEIJÃO,ALMONDEGAS FRITA COM MOLHO,POLENTA,ALMEIRÃO/BETERRABA RALADA/VINAGRETE,MAÇÃ,TANGERINA,PÃO E CAFÉ,
2015-01-19,ARROZ E FEIJÃO,BIFE ACEBOLADO,ABOBRINHA REFOGADA,REPOLHO COM CENOURA RALADA/VINAGRETE,LARANJA,CAJÚ,PÃO E CAFÉ,
2015-01-20,ARROZ E FEIJÃO,ALMONDEGAS AO MOLHO COM MUSSARELA,CHUCHU REFOGADO COM OVOS,ALFACE/BETERRABA,MAÇÃ,LARANJA,PÃO E CAFÉ,
2015-01-21,ARROZ E FEIJÃO,CARNE PICADA FRITA,BROCOLIS COM VAGEM REFOGADA,ALFACE COM MILHO E VINAGRETE,ARROZ DOCE,MANGA,PÃO E CAFÉ,
2015-01-22,ARROZ E FEIJÃO,FRANGO FRITO,BERINJELA REFOGADA,REPOLHO COM MAIONESE E PASSAS/VINAGRETE,ARROZ DOCE,CAJÚ,PÃO E CAFÉ,
2015-01-23,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA FRITA,BERINJELA COM VINAGRETE/ALMEIRÃO,UVA/LARANJA,LARANJA,PÃO E CAFÉ,
2015-01-26,ARROZ E FEIJÃO,QUIBE FRITO,MACARRÃO AO SUGO,ALFACE/VINAGRETE,BANANA NANICA,,PÃO E CAFÉ,
2015-01-27,ARROZ E FEIJÃO,SOBRE COXA AO MOLHO,CUSCUZ DE LEGUMES,ESCAROLA COM VINAGRETE,MAMÃO,LARANJA,PÃO E CAFÉ,
2015-01-28,ARROZ E FEIJÃO,BIFE,BERINJELA REFOGADA,ALMEIRÃO COM VINAGRET/ESCAROLA COM VINAGRETE,SALADA DE FRUTAS,UVA,PÃO E CAFÉ,
2015-01-29,ARROZ E FEIJÃO,PALETA SUÍNA FRITA,QUIBEBE,COUVE COM VINAGRETE,MELANCIA,ABACAXI,PÃO E CAFÉ,
2015-01-30,ARROZ E FEIJÃO,OVOS COM MOLHO DE TOMATE,ABOBRINHA REFOGADA,ALFACE COM VINAGRETE/COUVE COM VINAGRETE,LARANJA PERA,MANGA,PÃO E CAFÉ,
2015-02-02,ARROZ E FEIJÃO,BIFE COM MILHO E AZEITONA,ESCAROLA REFOGADA,COUVE COM VINAGRETE,MAÇÃ/ SAGÚ COM ABACAXI,CAJÚ,PÃO E CAFÉ,
2015-02-03,ARROZ E FEIJÃO,ALMONDEGAS FRITA COM MOLHO,MACARRÃO COM ERVAS,ALFACE/VINAGRETE,GOIABADA,MANGA,PÃO E CAFÉ,
2015-02-04,ARROZ E FEIJÃO,CARNE DE PANELA COM LEGUMES,---,ALFACE COM TOMATE,UVA,CAJÚ,PÃO E CAFÉ,
2015-02-05,ARROZ E FEIJÃO,ROLÊ DE CARNE,MACARRONESE,MISTA VERDE/BETERRABA,Sagú,LARANJA,PÃO E CAFÉ,
2015-02-06,ARROZ E FEIJÃO,LAGARTO ACEBOLADO,FAROFA,ALMEIRÃO/VINAGRETE,BANANA,LARANJA,PÃO E CAFÉ,
2015-02-11,ARROZ E FEIJÃO,CARNE EM CUBOS COM BATATA,--,ALFACE/OVOS,MAMÃO,ABACAXI,PÃO E CAFÉ,
2015-02-12,ARROZ E FEIJÃO,BIFE Á MILANESA,CREME DE MILHO,ALFACE COM VINAGRETE,LARANJA,CAJÚ,PÃO E CAFÉ,
2015-02-13,ARROZ E FEIJÃO,BISTECA SUÍNA ACEBOLADA,FAROFA,COUVE COM VINAGRETE,UVA,MANGA,PÃO E CAFÉ,
2015-02-19,ARROZ E FEIJÃO,NUGGETS,CREME DE ERVILHA,REPOLHO COM VINAGRETE,MELANCIA,CAJÚ,PÃO E CAFÉ,
2015-02-20,ARROZ E FEIJÃO,CARNE EM CUBOS COM MANDIOQUINHA E ABÓBORA,---,ALFACE COM VINAGRETE,BANANA,UVA,PÃO E CAFÉ,
2015-02-23,ARROZ E FEIJÃO,BIFE ACEBOLADO,ABOBÓRA REFOGADA,ALMEIRÃO COM VINAGRETE,IOGURTE,TANGERINA,PÃO E CAFÉ,
2015-02-24,ARROZ E FEIJÃO,COXA E SOBRECOXA DE FRANGO FRITA,---,ESCAROLA COM VINAGRETE/ALMEIRÃO COM VINAGRETE,BANANADA,MARACUJÁ,PÃO E CAFÉ,
2015-02-25,ARROZ E FEIJÃO,STROGONOFF DE CARNE,PURÊ DE BATATA,ALMEIRÃO COM VINAGRET/ESCAROLA COM VINAGRETE,SAGÚ,ABACAXI,PÃO E CAFÉ,
2015-02-26,ARROZ E FEIJÃO,ALMONDEGAS AO SUGO,FAROFA COM OVOS,ALFACE/PEPINO COM VINAGRETE,LARANJA,UVA,PÃO E CAFÉ,
2015-02-27,ARROZ E FEIJÃO,LAGARTO COM MOLHO DE ABACAXI,BERINJELA REFOGADA,ALFACE / ESCAROLA/VINAGRETE,SAGÚ,CAJÚ,PÃO E CAFÉ,
2015-03-02,ARROZ E FEIJÃO,ROLÊ DE FRANGO,ACELGA REFOGADA,BERINJELA CURTIDA COM VINAGRETE,LARANJA,UVA,PÃO E CAFÉ,
2015-03-03,ARROZ E FEIJÃO,ISCAS DE CARNE COM VAGEM,ABOBRINHA REFOGADA,ALFACE,BANANA NANICA,ABACAXÍ,PÃO E CAFÉ,
2015-03-04,ARROZ E FEIJÃO,BISTECA SUÍNA,ABÓBORA REFOGADA,ESCAROLA / RABANETE COM VINAGRETE,GOIABADA,LARANJA,PÃO E CAFÉ,
2015-03-05,ARROZ E FEIJÃO,CARNE EM CUBOS COM ERVILHA E PALMITO,--------,ALFACE,MAÇÃ,MANGA,PÃO E CAFÉ,
2015-03-06,ARROZ E FEIJÃO,BIFE Á ROLÊ AO MOLHO,--,BATATA COZIDA /ALMEIRÃO,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2015-03-09,ARROZ E FEIJÃO,BIFE ACEBOLADO,CENOURA SAUTÊ,ALMEIRÃO/VINAGRETE/BETERRABA,MELANCIA OU BANANA,LARANJA,PÃO E CAFÉ,
2015-03-11,ARROZ E FEIJÃO,ISCA DE CARNE,ABOBRINHA REFOGADA,COUVE COM VINAGRETE,LARANJA,CAJÚ,PÃO E CAFÉ,
2015-03-12,ARROZ E FEIJÃO,ROLÊ BOVINO AO MOLHO,POLENTA CREMOSA,ESCAROLA COM VINAGRETE/ESCAROLA COM CENOURA,MAÇÃ,MANGA,PÃO E CAFÉ,
2015-03-13,ARROZ E FEIJÃO,CARNE FATIADA COM MOLHO,FAROFA DE CARNE COM BANANA,COUVE COM VINAGRETE,BANANA,LARANJA,PÃO E CAFÉ,
2015-03-16,ARROZ E FEIJÃO,FRANGO CREMOSO (frango em iscas),CENOURA COM CHUCHU REFOGADO,ESCAROLA,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2015-03-17,ARROZ E FEIJÃO,CARNE EM CUBOS COM MANDIOQUINHA E VAGEM,---,REPOLHO BICOLOR,BANANA,ABACAXI,PÃO E CAFÉ,
2015-03-18,ARROZ E FEIJÃO,BIFE COM AZEITONA VERDE/PRETA,FAROFA COM OVOS E BACON,ALMEIRÃO/VINAGRETE,MAÇÃ,MANGA,PÃO E CAFÉ,
2015-03-19,ARROZ E FEIJÃO,ISCA DE FRANGO ACEBOLADA,CUSCUZ DE LEGUMES,CHUCHU REFOGADO COM VAGEM E PIMENTÃO,LARANJA,CAJÚ,PÃO E CAFÉ,
2015-03-20,ARROZ E FEIJÃO,ALMONDEGAS FRITA,PURÊ DE BATATA,AGRIÃO/ESCAROLA/BETERRABA RALADA,BANANADA,TANGERINA,PÃO E CAFÉ,
2015-03-23,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO COM PIMENTÃO E CEBOLA,COUVE REFOGADA,ACELGA,MAÇÃ,UVA,PÃO E CAFÉ,
2015-03-24,ARROZ E FEIJÃO,BIFE,ABOBRINHA REFOGADA,REPOLHO ROXO/BETERRABA COZIDA,DOCE DE BANANA,MARACUJÁ,PÃO E CAFÉ,
2015-03-25,ARROZ E FEIJÃO,QUIBE FRITO,CREME DE MILHO,ESCAROLA/VINAGRETE,LARANJA,ABACAXI,PÃO E CAFÉ,
2015-03-26,ARROZ E FEIJÃO,ROLE DE FRANGO AO MOLHO DE TOMATE,POLENTA COM QUEIJO,ALMEIRÃO/PEPINO,SAGÚ,ABACAXI,PÃO E CAFÉ,
2015-03-27,ARROZ E FEIJÃO,CARNE ASSADA COM MOLHO DE ABACAXI,BERINJELA REFOGADA,COUVE COM CEBOLA,MELANCIA,LARANJA,PÃO E CAFÉ,
2015-03-30,ARROZ E FEIJÃO,STROGONOFF DE FRANGO,BATATA SAUTÊ,REPOLHO /BETERRABA,LARANJA PERA,MANGA,PÃO E CAFÉ,
2015-03-31,ARROZ E FEIJÃO,PALETA EM CUBOS ACEBOLADA,POLENTA AO SUGO,ALMEIRÃO,MAÇÃ,TANGERINA,PÃO E CAFÉ,
2015-04-01,ARROZ E FEIJÃO,ISCA DE CARNE COM BROCOLIS E VAGEM,--,ALFACE/BATATA,LARANJA,UVA,PÃO E CAFÉ,
2015-04-06,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO AO MOLHO,CREME DE MILHO,ALMEIRÃO COM CENOURA RALADA,LARANJA,MARACUJÁ,PÃO E CAFÉ,
2015-04-07,ARROZ E FEIJÃO,CARNE EM CUBOS COM BATATA,---,ALFACE COM VINAGRETE,MAÇÃ,CAJÚ,PÃO E CAFÉ,
