Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2018-08-20,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Vagem refogada,Beterraba ralada,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-21,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegetariano,-,Acelga com cenoura ralada,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão e no yakissoba vegetariano. Não contém lactose.
2018-08-22,ARROZ INTEGRAL E FEIJÃO,Soja xadrez,-,Alface,Tangerina murcote,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-23,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Mandioquinha refogada,Rúcula,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-24,ARROZ INTEGRAL E FEIJÃO,Feijoada vegetariana,Farofa,Molho vinagrete,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-27,ARROZ INTEGRAL E FEIJÃO,Ervilha seca com legumes,-,Mista crua,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-28,ARROZ INTEGRAL E FEIJÃO,Macarrão integral com rúcula,-,Multicor,Doce de abóbora em calda,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no macarrão integral com rúcula. Não contém lactose.
2018-08-29,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Alface com rabanete,Laranja pera,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-08-30,ARROZ INTEGRAL E FEIJÃO,Grão de bico com abóbora japonesa,-,Salada festiva,Tangerina murcote,Limão,PÃO E CAFÉ,"A salada festiva contém repolho, uva passa, salsão e batata palha. Contém glúten no pão. Não contém lactose."
2018-08-31,ARROZ INTEGRAL E FEIJÃO,Polenta cremosa ao molho de lentilha,-,Acelga com rúcula,Doce de abacaxi em calda,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-03,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,-,Feijão branco ao vinagrete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-04,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,-,Repolho,Banana,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-05,ARROZ INTEGRAL E FEIJÃO,Macarrão integral ao sugo,-,Rúcula com rabenete,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no macarrão integral ao sugo. Não contém lactose.
2018-09-06,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Legumes refogados,Alface crespa,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-11,ARROZ INTEGRAL E FEIJÃO,Polenta com molho de ervilha,Abobrinha refogada,Beterraba ralada,Tangerina murcote,Laranja,PÃO E CAFÉ,Sobremesa FOP e FT
2018-09-12,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,-,Alface lisa,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-13,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Repolho refogado com milho,Mista crua,Banana,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-14,ARROZ INTEGRAL E FEIJÃO,Macarrão à primavera,-,Alface,Banana,Uva,PÃO E CAFÉ,Sobremesa FCA
2018-09-17,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata refogada,Alface crespa,Tangerina murcote,Caju,PÃO E CAFÉ,Sobremesa FCA e FOP
2018-09-18,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegetariano,Quibebe,Repolho com agrião,Doce de abóbora em calda,Laranja,PÃO E CAFÉ,Contém glúten no pão e no yakisoba vegetariano. Não contém lactose.
2018-09-19,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce,-,Acelga,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-20,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,-,Feijão branco com vagem,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-21,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Farofa,Beterraba cozida,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-24,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,Repolho refogado,Alface,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-25,ARROZ INTEGRAL E FEIJÃO,Torta de aveia com legumes,-,Couve com abacaxi,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão e na torta de aveia com legumes. Não contém lactose.
2018-09-26,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Cenoura e vagem refogados,Beterra ralada,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-09-27,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,Abobrinha refogada,Escarola com pepino,Doce de abacaxi em calda,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-01,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Acelga,Maçã,Abacaxi,PÃO E CAFÉ,Restaurante FOP
2018-10-02,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,Quibebe,Pepino com tomate,Sagu de abacaxi,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-03,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,Escarola refogada,Beterraba cozida,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-04,ARROZ INTEGRAL E FEIJÃO,Polenta com molho de ervilha,-,Escarola,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-05,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Virado de milho verde,Couve com cebola,-,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-08,ARROZ INTEGRAL E FEIJÃO,Torta de aveia com brócolis,-,Coronel,-,Manga,PÃO E CAFÉ,Contém glúten no pão e na torta de aveia. Não contém lactose.
2018-10-09,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,Legumes misto,Mista crua,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-10,ARROZ INTEGRAL E FEIJÃO,PTS xadrez,-,Alface com laranja,Melancia,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-11,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,-,Escarola com abacaxi,-,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-15,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,-,Repolhor bicolor,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-16,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Multicor com beterraba e milho,-,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-17,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Cenoura refogada,Acelga com agrião,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-18,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Escabeche de beringela,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-19,ARROZ INTEGRAL E FEIJÃO,Torta de aveia com legumes,-,Alface crespa com rabanete,Banana,Tangerina,PÃO E CAFÉ,Contém glúten na torta de aveia com legumes e pão. Não contém lactose.
2018-10-22,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Chuchu refogado,Escarola,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-23,ARROZ INTEGRAL E FEIJÃO,Polenta com molho de lentilha,Berinjela refogada,Alface,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-24,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,"Repolho, vagem e azeitona",Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-25,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata refogada,Almeirão com rabanete,Melancia,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-26,ARROZ INTEGRAL E FEIJÃO,Torta de soja e aveia ao molho de tomate,-,Escarola,Maçã,Manga,PÃO E CAFÉ,Contém glúten na torta de soja e aveia e no pão. Não contém lactose.
2018-10-29,ARROZ INTEGRAL E FEIJÃO,Macarrão integral à primavera,-,Escarola com cenoura,Laranja,Limão,PÃO E CAFÉ,Contém glúten no macarrão integral à primavera e pão. Não contém lactose.
2018-10-30,ARROZ INTEGRAL E FEIJÃO,Grão de bico à xadrez,Quiabo refogado,Almeirão,-,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-10-31,ARROZ INTEGRAL E FEIJÃO,Macarrão com lentilha,-,Batata com mostarda,Maçã,Uva,PÃO E CAFÉ,Contém glúten no macarrão com lentilha e no pão. Não contém lactose.
2018-11-01,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Alface,Laranja,Caju,PÃO E CAFÉ,Contém glúten no macarrão à primavera e pão. Não contém lactose.
2018-11-05,ARROZ INTEGRAL E FEIJÃO,Polenta com molho de lentilha,Quibebe,Escarola,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-06,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegetariano,-,Beterraba cozida,Olhar Observação,Manga,PÃO E CAFÉ,Campus I
2018-11-07,ARROZ INTEGRAL E FEIJÃO,Soja xadrez,-,Almeirão,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-08,ARROZ INTEGRAL E FEIJÃO,Virado vegetariano,-,Agrião com pepino e rabanete,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-09,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Alface com rabanete,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-12,ARROZ INTEGRAL E FEIJÃO,Proteína em cubos com legumes,-,Almeirão,Banana,Abacaxí,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-13,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,Chuchu refogado,Alface,Olhar Observação,Tangerina,PÃO E CAFÉ,Campus I e FOP
2018-11-14,ARROZ INTEGRAL E FEIJÃO,Grão de bico com abóbora japonesa,Cuscuz de legumes,Escarola,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-21,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Escarola,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-22,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata chips,Alface com rabanete,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-23,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Escarola refogada,Agrião,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-26,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,Jardineira de legumes,Agrião com repolho,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-27,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Tomate,Melancia,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-28,ARROZ INTEGRAL E FEIJÃO,Polenta com molho de lentilha,-,Almeirão,Maçã,Abacaxí,PÃO E CAFÉ,Campus I
2018-11-29,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Batata refogada,Alface,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-11-30,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com aveia,-,Escarola com acelga,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-03,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,Abóbora refogada,Almeirão com rabanete,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-04,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,Couve refogada,Batata,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-05,ARROZ INTEGRAL E FEIJÃO,Torta de aveia e soja,-,Alface,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2018-12-06,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,-,Rúcula com repolho roxo,Doce de abóbora,Abacaxí,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-07,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Brócolis refogado,Chuchu,Doce de abacaxi,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-10,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,-,Mista verde,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-11,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Alface,Laranja,Laranja,PÃO E CAFÉ,Campus I
2018-12-12,ARROZ INTEGRAL E FEIJÃO,Torta de aveia e lentilha,Espinafre refogado,Batata,Banana,Tangerina,PÃO E CAFÉ,Contém glúten na torta de aveia e lentilha e pão. Não contém lactose. OBS
2018-12-13,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha,-,Almeirão,Melancia,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-14,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Tomate,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-17,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata refogada,Escarola,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-18,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Alface,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2018-12-19,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,-,Couve,Uva,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2018-12-20,ARROZ INTEGRAL E FEIJÃO,Ervilha seca com legumes,-,Tomate,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-07,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Alface,Abacaxi,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-08,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,-,Tomate,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-09,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha,-,Acelga c/ repolho e cenoura,Melancia,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-10,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Escarola,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-11,ARROZ INTEGRAL E FEIJÃO,Torta de lentilha com escarola,-,Alface,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-14,ARROZ INTEGRAL E FEIJÃO,Proteína em cubos com legumes,-,Almeirão,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-15,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora japonesa,-,Beterraba ralada,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e no quibe de abóbora japonesa. Não contém lactose.
2019-01-16,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,-,Cenoura cozida,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-17,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Couve,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-18,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,Couve refogada,Batata,Sagu de uva,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-21,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Escarola,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-22,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,-,Tabule,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém lactose. OBS
2019-01-23,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,-,Alface,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-24,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de lentilha,-,Almeirão com cenoura,Doce de abacaxi em calda,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-25,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,-,Beterraba com milho,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-28,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Rúcula,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-01-29,ARROZ INTEGRAL E FEIJÃO,Proteína em cubos com legumes,-,Abobrinha cozida com azeitona,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2019-01-30,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Tabule,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém lactose.
2019-01-31,ARROZ INTEGRAL E FEIJÃO,Grão de bico xadrez,-,Berinjela à escabeche,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2019-02-01,ARROZ INTEGRAL E FEIJÃO,Feijão branco à chinesa,-,Acelga,Melancia,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-04,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de lentilha,-,Beterraba cozida,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2019-02-05,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegetariano,-,Repolho,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão e no yakissoba vegetariano. Não contém lactose.
2019-02-06,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Escarola / Tabule,Doce de abacaxi em calda,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-07,ARROZ INTEGRAL E FEIJÃO,Proteína em cubos com legumes,-,Soja em grãos com legumes,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2019-02-08,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com escarola ao molho de mandioquinha,-,Repolho bicolor,Abacaxi,Laranja,PÃO E CAFÉ,Contém glúten no pão e na torta de ervilha com escarola ao molho de mandioquinha. Não contém lactose.
2019-02-11,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,-,Almeirão com acelga e rabanete,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2019-02-12,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,-,Alface com agrião,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-13,ARROZ INTEGRAL E FEIJÃO,Ervilha xadrez,-,Berinjela à escabeche,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-14,ARROZ INTEGRAL E FEIJÃO,Macarrão integral à primavera,-,Alface,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e no macarrão integral à primavera. Não contém lactose.
2019-02-15,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Cenoura refogada,"Coronel (couve, repolho e pepino)",Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-18,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,-,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-19,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha e cenoura,-,Acelga com vagem e rabanete,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-20,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora,-,Cenoura ralada,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e no quibe de abóbora. Não contém lactose.
2019-02-21,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Chuchu com cenoura,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-22,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,-,Alface,Goiabada,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-25,ARROZ INTEGRAL E FEIJÃO,Macarrão integral ao sugo com lentilha,Legumes refogados,Acelga com cenoura,Maçã,Abacaxí,PÃO E CAFÉ,Contém glúten no pão e no macarrão integral ao sugo. Não contém lactose.
2019-02-26,ARROZ INTEGRAL E FEIJÃO,PTS Xadrez,-,Tomate,Sagu de uva,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-27,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata refogada,Alface,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-02-28,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,-,Tabule,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém lactose.
2019-03-01,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,-,Alface com beterraba,Fruta,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Sobremesa Campus I
2019-03-07,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegetariano,-,Acelga,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão e no yakisoba vegetariano. Não contém lactose.
2019-03-08,ARROZ INTEGRAL E FEIJÃO,Torta de aveia ao molho de tomate,-,Alface com cenoura e milho,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão e na torta de aveia. Não contém lactose.
2019-03-11,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Acelga,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-12,ARROZ INTEGRAL E FEIJÃO,Lentilha com abóbora,-,Repolho bicolor,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-13,ARROZ INTEGRAL E FEIJÃO,Feijão branco à chinesa,Cenoura refogada,Alface com cenoura e milho,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-14,ARROZ INTEGRAL E FEIJÃO,Proteína de soja em cubos com legumes,-,Salada mista,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-15,ARROZ INTEGRAL E FEIJÃO,Macarrão à primavera,Escarola refogada,Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão e no macarrão à primavera. Não contém lactose.
2019-03-18,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,-,Almeirão,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-19,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,-,Salada de pepino com rabanete e maçã,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-20,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,-,Couve,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-03-21,ARROZ INTEGRAL E FEIJÃO,Ervilha ao sugo,-,Alface com repolho e cenoura,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
